Hill; Sir; Arthur William (1875 - 1941),Fellow,13/05/1920
Hill; Sir; Austin Bradford (1897 - 1991),Fellow,18/03/1954
Hill; Sir; John McGregor (1921 - 2008),Fellow,19/03/1981
Hill; Sir; Leonard Erskine (1858 - 1952),Fellow,14/06/1900
Hill; Sir; Rowland (1795 - 1879),Fellow,11/06/1857
Hill; Thomas (c 1683 - 1758),Fellow,15/04/1725
Hill; William George,Fellow,21/03/1985
Hill; Wills (1718 - 1793); 1st Marquess of Downshire,Fellow,08/03/1764
Hilliard; Edward (- 1816),Fellow,23/12/1802
Hills; Edwin Sherbon (1906 - 1986),Fellow,18/03/1954
Hills; Philip (fl 1799),Fellow,18/04/1799
Hills; Richard,Fellow,01/05/2014
Hilsum; Cyril,Fellow,15/03/1979
Hilton; John (1804 - 1878),Fellow,10/01/1839
Himsel; Nicolaus de (1729 - 1764),Fellow,27/11/1760
Himsworth; Sir; Harold Percival (1905 - 1993),Fellow,17/03/1955
Hinch; Edward John,Fellow,15/05/1997
Hincks; Thomas (1818 - 1899),Fellow,06/06/1872
Hind; John Russell (1823 - 1895); Astronomer,Fellow,04/06/1863
Hinde; George Jennings (1839 - 1918),Fellow,4/6/1896
Hinde; Robert Aubrey (1926 - 2016),Fellow,21/03/1974
Hindle; Edward (1886 - 1973),Fellow,19/03/1942
Hinds; Edward (1949 -),Fellow,27/05/2004
Hinks; Arthur Robert (1873 - 1945),Fellow,01/05/1913
Hinshelwood; Sir; Cyril Norman (1897 - 1967); Chemist,Fellow,02/05/1929
Hinton; Christopher (1901 - 1983); Baron Hinton of Bankside,Fellow,18/03/1954
Hinton; Geoffrey Everest,Fellow,14/05/1998
Hinton; Howard Everest (1912 - 1977),Fellow,16/03/1961
Hinton; Martin Alister Campbell (1883 - 1961),Fellow,03/05/1934
Hippisley; John (1804 - 1898),Fellow,7/06/1855
Hippisley; Sir; John Cox (1748 - 1825),Fellow,12/06/1800
Hirohito (1901 - 1989); Emperor of Japan,Statute 12,13/05/1971
Hirsch; Sir; Peter Bernhard,Fellow,21/03/1963
Hirst; John Malcolm (1921 - 1997),Fellow,19/03/1970
Hirst; Judy,Fellow,09/05/2018
Hirst; Sir; Edmund Langley (1898 - 1975); Chemist,Fellow,03/05/1934
Hirst; Thomas Archer (1830 - 1892); Mathematician,Fellow,6/06/1861
Hirst; William (- ? 1769); Astronomer,Fellow,20/02/1755
Hirzebruch; Friedrich Ernst Peter (1927 - 2012),Foreign Member,09/06/1994
Hitchin; Nigel James,Fellow,14/03/1991
Hitchings; George Herbert (1905 - 1998),Foreign Member,25/04/1974
Hjort; Johan (1869 - 1948),Foreign Member,23/03/1916
Hoadly; Benjamin (1706 - 1757),Fellow,9/03/1727
Hoare; Cecil Arthur (1892 - 1984),Fellow,16/03/1950
Hoare; Charles (1767 - 1851),Fellow,21/12/1809
Hoare; Henry Hugh (1762 - c 1842),Fellow,17/06/1784
Hoare; James (1642 - 1679),Fellow,21/01/1669
Hoare; James (c 1620 - 1696),Fellow,2/11/1664
Hoare; Joseph (- 1802),Fellow,24/05/1753
Hoare; Sir; Charles Antony Richard,Fellow,18/03/1982
Hoare; Sir; Richard (1709 - 1754),Fellow,7/05/1752
Hoare; Sir; Richard Colt (1758 - 1838),Fellow,26/04/1792
Hoare; William (- 1666),Original Fellow,20/05/1663
Hobart; John (1723 - 1793); 2nd Earl of Buckinghamshire,Fellow,3/02/1785
Hobhouse; John Cam (1786 - 1869); Baron Broughton de Gyfford,Fellow,19/05/1814
Hobhouse; Sir; Benjamin (1757 - 1831),Fellow,13/12/1798
Hoblyn; Robert (1710 - 1756),Fellow,13/06/1745
Hoblyn; Thomas (1778 - 1860),Fellow,27/06/1811
Hobson; Ernest William (1856 - 1933),Fellow,1/06/1893
Hodge; Sir; William Vallance Douglas (1903 - 1975),Fellow,17/03/1938
Hodges; Sir; Joseph (c 1704 -1722),Fellow,5/04/1716
Hodges; Thomas (fl 1715 - 1720),Fellow,9/06/1715
Hodgkin; Dorothy Mary Crowfoot (1910 - 1994); Chemist,Fellow,20/03/1947
Hodgkin; Jonathan Alan,Fellow,15/03/1990
Hodgkin; Sir; Alan Lloyd (1914 - 1998); Neurophysiologist,Fellow,18/03/1948
Hodgkinson; Eaton (1789 - 1861),Fellow,18/02/1841
Hodgkinson; Robert Banks (? 1721 - 1792),Fellow,30/04/1778
Hodgson; Brian Houghton (1800 - 1894),Fellow,7/06/1877
Hodgson; James (1672 - 1755),Fellow,30/11/1703
Hodgson; Joseph (1788 - 1869),Fellow,14/04/1831
Hodgson; Robert (fl 1810),Fellow,5/07/1810
Hodgson; William (- 1824),Fellow,23/04/1807
Hody; Edward (1698 - 1759),Fellow,8/03/1733
Hoff; Jacobus Hendrik Van't (1852 - 1911),Foreign Member,25/11/1897
Hoffman; Albrecht Werner,Foreign Member,09/05/2018
Hoffman; Tycho (1714 - 1754),Fellow,29/05/1746
Hoffmann; Friedrich (1660 - 1742),Fellow,30/11/1720
Hoffmann; Roald,Foreign Member,28/06/1984
Hofmann; August Wilhelm von (1818 - 1892),Fellow,5/06/1851
Hogan; Brigid Linda Mary,Fellow,10/05/2001
Hogben; Lancelot Thomas (1895 - 1975),Fellow,07/05/1936
Hogg; John (1800 - 1869),Fellow,20/06/1839
Hogg; Quintin McGarel (1907 - 2001); Baron Hailsham of St Marylebone,Statute 12,14/06/1973
Hoghton; Sir; Henry (1728 - 1795),Fellow,13/06/1765
Hohn; Barbara Leonore,Foreign Member,15/05/2008
Holden; David William,Fellow,27/05/2004
Holden; Sir; Henry Capel Lofft (1856 - 1937),Fellow,13/06/1895
Holder; Douglas William (1923 - 1977),Fellow,15/03/1962
Holder; William (1616 - 1698),Original Fellow,20/05/1663
Holdren; John P,Foreign Member,14/05/2009
Holford; Peter (c 1719 - 1804),Fellow,12/02/1747
Holford; Robert (c 1758 - 1838),Fellow,28/03/1805
Holford; Stayner (- 1790),Fellow,12/05/1785
Holland; Charles (1802 - 1876),Fellow,19/01/1837
Holland; Peter William Harold,Fellow,15/05/2003
Holland; Richard (1688 - 1730); Physician,Fellow,30/11/1726
Holland; Sir; Henry (1788 - 1873); 1st Baronet Physician,Fellow,19/01/1815
Holland; Sir; Thomas Henry (1868 - 1947); Knight Geologist and Educational Administrator,Fellow,05/05/1904
Holland; Timothy,Fellow,01/05/2014
Holles; Sir; Frescheville (1642 - 1672),Fellow,18/01/1672
Holliday; John (c 1730 - 1801),Fellow,9/03/1786
Holliday; Robin (1932 - 2014); Dr,Fellow,18/03/1976
Hollier; John (c 1687 - c 1722),Fellow,11/12/1718
Hollingbery; Thomas (- 1792),Fellow,23/01/1783
Hollings; John (c 1683 - 1739),Fellow,9/03/1727
Hollis; Thomas (1720 - 1774);,Fellow,30/06/1757
Hollis; Thomas Brand (- 1804),Fellow,3/06/1756
Hollman; Samuel Christian (1696 - 1787),Fellow,21/05/1747
Holloway; Benjamin (c 1691 - 1759),Fellow,30/11/1723
Holloway; John Ernest (1881 - 1945),Fellow,06/05/1937
Holman; James (1786 - 1857),Fellow,2/02/1826
Holmes; Andrew Bruce,Fellow,11/05/2000
Holmes; Arthur (1890 - 1965),Fellow,19/03/1942
Holmes; Edward Charles,Fellow,04/05/2017
Holmes; George (1662 - 1749),Fellow,12/11/1741
Holmes; Kenneth Charles (1934 -),Fellow,19/03/1981
Holmes; Robert (1748 - 1805),Fellow,14/12/1797
Holmes; Sir; Gordon Morgan (1876 - 1965),Fellow,11/05/1933
Holme-Sumner; George (1760 - 1831),Fellow,17/11/1796
Holroyd; George Augustus Frederick Charles (1802 - 1876); 2nd Earl of Sheffield,Fellow,21/06/1860
Holroyd; John Baker (1735 - 1821); 1st Earl of Sheffield,Fellow,3/04/1783
Holroyd; Sir; Ronald (1904 - 1973),Fellow,24/03/1960
Holstein; John Louis (1694 - 1763),Fellow,1/07/1762
Holt; Christine Elizabeth,Fellow,14/05/2009
Holt; John Riley,Fellow,19/03/1964
Holt; Rowland (c 1652 - 1719),Fellow,12/03/1707
Holtedahl; Olaf (1885 - 1975),Foreign Member,27/04/1961
Holwell; John Zephaniah (1711 - 1798),Fellow,29/01/1767
Home; Sir; Everard (1756 - 1832); 1st Baronet Surgeon,Fellow,15/02/1787
Home; Sir; James Everard (1798 - 1853),Fellow,21/04/1825
Hondros; Ernest Demetrios (1930 - 2016),Fellow,15/03/1984
Honeycombe; Sir; Robert William Kerr,Fellow,19/03/1981
Hood; Charles (1805 - 1889),Fellow,7/12/1843
Hook; James (c 1772 - 1828),Fellow,29/02/1816
Hook; Walter Farquhar (1798 - 1875),Fellow,5/06/1862
Hooke; Robert (1635 - 1703); Natural Philosopher,Original Fellow,20/05/1663
Hooker; Sir; Joseph Dalton (1817 - 1911); Botanist,Fellow,22/04/1847
Hooker; Sir; Stanley George (1907 - 1984),Fellow,15/03/1962
Hooker; Sir; William Jackson (1785 - 1865); Knight Botanist,Fellow,9/01/1812
Hooley; Christopher (1928 - 2018),Fellow,17/03/1983
Hooper; Edward (- 1795),Fellow,31/05/1759
Hop; Hendrik (1686 - 1761),Fellow,24/10/1734
Hope; Frederick William (1797 - 1862); Entomologist,Fellow,5/06/1834
Hope; James (1801 - 1841); Surgeon,Fellow,9/06/1832
Hope; John (1704 - 1781); 2nd Earl of Hopetoun,Fellow,8/02/1728
Hope; John (1725 - 1786); Botanist and Physician,Fellow,12/02/1767
Hope; Sir; William Johnstone (1766 - 1831),Fellow,24/03/1808
Hope; Thomas (1769 - 1831); Architect,Fellow,6/12/1804
Hope; Thomas Charles (1766 - 1844); Chemist,Fellow,31/05/1810
Hope-Weir; Charles (1710 - 1791),Fellow,26/04/1744
Hopkins; Daniel (- 1791),Fellow,27/06/1765
Hopkins; Harold Horace (1918 - 1994),Fellow,15/03/1973
Hopkins; Sir; Frederick Gowland (1861 - 1947),Fellow,11/05/1905
Hopkins; William (1793 - 1866),Fellow,1/06/1837
Hopkinson; Bertram (1874 - 1918),Fellow,05/05/1910
Hopkinson; John (1849 - 1898),Fellow,6/06/1878
Hopper; Andrew,Fellow,18/05/2006
Hoppus; John (1789 - 1875),Fellow,20/05/1841
Hopton; Richard Cope (c 1738 - 1810),Fellow,12/12/1771
Hopwood; Sir; David Alan,Fellow,15/03/1979
Horlock; Sir; John Harold (1928 - 2015),Fellow,18/03/1976
Horn; Sir; Gabriel (1927 - 2012),Fellow,20/03/1986
Horne; James (1790 - 1856),Fellow,6/02/1834
Horne; James (fl 1742),Fellow,20/05/1742
Horne; John (1848 - 1928),Fellow,14/06/1900
Horne; Michael Rex (1921 - 2000),Fellow,19/03/1981
Horneck; Anthony (1641 - 1697),Fellow,28/01/1669
Horner; Leonard (1785 - 1864),Fellow,11/11/1813
Hornsby; Thomas (1733 - 1810),Fellow,21/04/1763
Horridge; George Adrian,Fellow,20/03/1969
Horrocks; Ian Robert,Fellow,19/05/2011
Horsburgh; James (1762 - 1836),Fellow,13/03/1806
Horseman; Stephen (fl 1702 - 1737),Fellow,15/02/1728
Horsfall; James (- 1785),Fellow,14/04/1768
Horsfield; Thomas (1773 - 1859),Fellow,10/01/1828
Horsley; John (1685 - 1732); Archaeologist,Fellow,8/05/1729
Horsley; Samuel (1733 - 1806); Mathematician,Fellow,9/04/1767
Horsley; Sir; Victor Alexander Haden (1857 - 1916),Fellow,4/06/1886
Horstadius; Sven Otto (1898 - 1996),Foreign Member,01/05/1952
Horton; Frank (1878 - 1957),Fellow,03/05/1923
Horton; Peter,Fellow,20/05/2010
Horvitz; Howard Robert,Foreign Member,14/05/2009
Hosack; David (1769 - 1835),Fellow,23/05/1816
Hoskins; Samuel Elliott (1799 - 1888),Fellow,25/05/1843
Hoskins; Sir; Brian John,Fellow,17/03/1988
Hoskyns; Sir; John (1634 - 1705),Original Fellow,20/05/1663
Hosono; Hideo,Foreign Member,04/05/2017
Hotham; Charles (1615 - ? 1674),Fellow,9/01/1668
Hotton; Pieter (1648 - 1709),Fellow,1/01/1703
Hough; James,Fellow,15/05/2003
Hough; Sydney Samuel (1870 - 1923),Fellow,05/06/1902
Houghton; John (1645 - 1705),Fellow,29/01/1680
Houghton; Sir; John Theodore,Fellow,16/03/1972
Houlston; Richard Somerset,Fellow,04/05/2017
Hounsfield; Sir; Godfrey Newbold (1919 - 2004),Fellow,20/03/1975
Houssay; Bernardo Alberto (1887 - 1971),Foreign Member,20/05/1943
Houston; Alasdair Ian,Fellow,19/04/2012
Houston; Robert (1678 - 1734),Fellow,9/12/1725
Houston; Sir; Alexander Cruikshank (1865 - 1933),Fellow,07/05/1931
Houstoun; William (c 1695 - 1733),Fellow,18/01/1733
Howard; Bernard Edward (1765 - 1842); 12th Duke of Norfolk,Fellow,15/02/1816
Howard; Charles (1629 - 1685); 1st Earl of Carlisle,Fellow,14/06/1665
Howard; Charles (1630 - 1713),Original Fellow,20/05/1663
Howard; Charles (1720 - 1786); 10th Duke of Norfolk,Fellow,24/03/1768
Howard; Charles (1746 - 1815); 11th Duke of Norfolk,Fellow,18/06/1767
Howard; Edward (fl 1668 - 1706),Fellow,5/11/1668
Howard; Edward Charles (1774 - 1816),Fellow,17/01/1799
Howard; George (1773 - 1848); 6th Earl of Carlisle,Fellow,26/02/1795
Howard; George William Frederick (1802 - 1864); 7th Earl of Carlisle,Fellow,3/06/1847
Howard; Henry (1628 - 1684); 6th Duke of Norfolk,Fellow,28/11/1666
Howard; Henry (1655 - 1701); 7th Duke of Norfolk,Fellow,30/10/1672
Howard; Henry Charles (1791 - 1856); 13th Duke of Norfolk,Fellow,15/12/1842
Howard; Hugh (1675 - 1737),Fellow,30/11/1696
Howard; James Griffiths (1927 - 1998),Fellow,15/03/1984
Howard; John (1726 - 1790),Fellow,13/05/1756
Howard; John Eliot (1807 - 1883),Fellow,4/06/1874
Howard; John Stafford (- 1714),Fellow,6/11/1673
Howard; Jonathan Charles,Fellow,09/03/1995
Howard; Judith Ann Kathleen,Fellow,13/05/2002
Howard; Lord; Thomas (c 1655 - 1689),Fellow,6/11/1672
Howard; Luke (1772 - 1864),Fellow,8/03/1821
Howard; Samuel (c 1731 - 1811),Fellow,14/03/1771
Howard; William (? 1612 - 1680); Viscount Stafford,Fellow,18/01/1665
Howard; William Augustus (- 1800),Fellow,14/05/1778
Howarth; Leslie (1911 - 2001),Fellow,16/03/1950
Howell; Thomas Bayly (1768 - 1815),Fellow,8/03/1804
Howes; Thomas George Bond (1853 - 1905),Fellow,3/06/1897
Howie; Archibald,Fellow,16/03/1978
Howley; William (1766 - 1848),Fellow,17/11/1796
Howorth; Sir; Henry Hoyle (1842 - 1923),Fellow,1/06/1893
Hoy; Thomas (1659 - c 1718),Fellow,1/12/1707
Hoyle; Sir; Fred (1915 - 2001),Fellow,21/03/1957
Hubel; David Hunter (1926 - 2013),Foreign Member,24/06/1982
Huber; Johann Jacob (1707 - 1778),Fellow,7/05/1752
Huber; Robert,Foreign Member,13/05/1999
Hubner; Martin (fl 1755),Fellow,20/03/1755
Huckel; Erich Armand Arthur Joseph (1896 - 1980),Foreign Member,21/04/1977
Hucks; Robert (- 1745),Fellow,1/11/1722
Huck-Saunders; Richard (1720 - 1785),Fellow,18/02/1768
Huddart; Joseph (1741 - 1816),Fellow,17/11/1791
Hudleston; Wilfred Hudleston (1828 - 1909),Fellow,12/06/1884
Hudson; Charles Thomas (1828 - 1903); Naturalist,Fellow,6/06/1889
Hudson; John (- 1772),Fellow,5/12/1754
Hudson; Peter John,Fellow,15/05/2008
Hudson; Robert (1801 - 1883),Fellow,10/04/1834
Hudson; Robert Francis,Fellow,18/03/1982
Hudson; Robert George Spencer (1895 - 1965),Fellow,16/03/1961
Hudson; Sir; Charles Grave (1730 - 1813),Fellow,19/05/1757
Hudson; Sir; William (1896 - 1978),Fellow,19/03/1964
Hudson; William (c 1730 - 1793),Fellow,5/11/1761
Huggett; Arthur St George Joseph McCarthy (1897 - 1968),Fellow,20/03/1958
Huggins; Sir; William (1824 - 1910); Knight Astronomer,Fellow,1/06/1865
Hughes; David Edward (1831 - 1900),Fellow,3/06/1880
Hughes; Edward (c 1701 - 1734),Fellow,9/03/1727
Hughes; Edward David (1906 - 1963),Fellow,17/03/1949
Hughes; Griffith (fl 1748 - 1758),Fellow,9/06/1748
Hughes; John,Fellow,11/03/1993
Hughes; Thomas,Foreign Member,19/05/2011
Hughes; Thomas McKenny (1832 - 1917),Fellow,6/06/1889
Hughes-Jones; Nevin Campbell,Fellow,21/03/1985
Hugo; Johann August (1686 - 1753),Fellow,14/11/1717
Huilier; Simon Antoine Jean L' (1750 - 1840),Fellow,5/05/1791
Hulke; John Whitaker (1830 - 1895),Fellow,6/06/1867
Hull; Christopher Michael,Fellow,19/04/2012
Hull; Derek,Fellow,16/03/1989
Hull; Edward (1829 - 1917),Fellow,6/06/1867
Hulme; Nathaniel (1732 - 1807),Fellow,3/07/1794
Hulst; Hendrik Christoffel van de (1918 - 2000),Foreign Member,20/06/1991
Humboldt; Friedrich Wilhelm Heinrich Alexander von (1769 - 1859),Foreign Member,6/04/1815
Hume; Joseph (1777 - 1855),Fellow,8/01/1818
Hume; Sir; Abraham (1749 - 1838),Fellow,14/12/1775
Hume-Campbell; Alexander (1750 - 1781); Baron Hume,Fellow,1/04/1773
Hume-Rothery; William (1899 - 1968),Fellow,06/05/1937
Humphrey; John Herbert (1915 - 1987),Fellow,21/03/1963
Humphreys; Colin,Fellow,19/05/2011
Humphreys; David (1752 - 1818),Fellow,11/06/1807
Humphry; Sir; George Murray (1820 - 1896),Fellow,9/06/1859
Hunauld; Francis Joseph (1701 - 1742),Fellow,14/02/1734
Hundertmark; Karl Friedrich (1715 - 1762),Fellow,13/03/1755
Hunt; George (1789 - 1861),Fellow,11/11/1819
Hunt; John David (1936 - 2012),Fellow,10/05/2001
Hunt; Julian Charles Roland; Baron Hunt of Chesterton in the County of Cambridgeshire,Fellow,16/03/1989
Hunt; Robert (1807 - 1887); Scientific Writer,Fellow,1/06/1854
Hunt; Sir; Richard Timothy,Fellow,14/03/1991
Hunt; Thomas (- ? 1731),Fellow,15/04/1725
Hunt; Thomas (1696 - 1774),Fellow,13/11/1740
Hunt; Thomas Sterry (1826 - 1892); Mineralogist,Fellow,9/06/1859
Hunt; William Le (fl 1668 - 1682),Fellow,13/02/1668
Hunter; Alexander (1729 - 1809),Fellow,2/02/1775
Hunter; Anthony Rex,Fellow,19/03/1987
Hunter; Christopher Alexander,Fellow,15/05/2008
Hunter; Christopher Neil,Fellow,14/05/2009
Hunter; John (? 1754 - 1809); Physician,Fellow,12/01/1786
Hunter; John (1728 - 1793); Anatomist and Surgeon,Fellow,5/02/1767
Hunter; Peter John,Fellow,18/05/2006
Hunter; Robert (- ? 1866),Fellow,6/04/1837
Hunter; Robert (- 1734),Fellow,4/05/1709
Hunter; William (1718 - 1783); Physician,Fellow,30/04/1767
Huntingford; George Isaac (1748 - 1832),Fellow,23/02/1804
Huppert; Herbert Eric,Fellow,19/03/1987
Hurles; Matthew Edward,Fellow,28/03/2019
Hurlock; Joseph (c 1715 - 1793),Fellow,14/03/1782
Hurlock; Philip (c 1713 - 1803),Fellow,16/11/1780
Hurst; Laurence,Fellow,30/04/2015
Hush; Noel Sydney (1924 - 2019),Fellow,17/03/1988
Hussey; Thomas (1741 - 1803),Fellow,8/03/1792
Hustler; James Devereux (- 1850),Fellow,18/11/1819
Hutcheson; Archibald (c 1660 - 1740),Fellow,30/11/1708
Hutchings; Graham John,Fellow,14/05/2009
Hutchinson; Andrew (- 1826); Physician,Fellow,26/04/1804
Hutchinson; Arthur (1866 - 1937); Mineralologist,Fellow,11/05/1922
Hutchinson; Benjamin (- 1804),Fellow,19/03/1795
Hutchinson; George Evelyn (1903 - 1991),Foreign Member,30/06/1983
Hutchinson; George Henry (- 1852),Fellow,19/03/1829
Hutchinson; John (1884 - 1972),Fellow,20/03/1947
Hutchinson; John Woodside,Foreign Member,02/05/2013
Hutchinson; Richard John Hely (1823 - 1866); 4th Earl of Donoughmore,Fellow,25/03/1865
Hutchinson; Sir; Jonathan (1828 - 1913); Surgeon,Fellow,8/06/1882
Hutchinson; Sir; Joseph Burtt (1902 - 1988),Fellow,15/03/1951
Hutchison; Alexander Copland (- 1840),Fellow,13/03/1828
Hutchison; Sir; William Kenneth (1903 - 1989),Fellow,17/03/1966
Hutson; Jeremy Mark,Fellow,20/05/2010
Hutton; Addison (- 1742),Fellow,9/02/1738
Hutton; Charles (1737 - 1823),Fellow,16/06/1774
Hutton; Frederick Wollaston (1836 - 1905),Fellow,2/06/1892
Hutton; John (- 1712),Fellow,30/11/1697
Hutton; William (? 1797 - 1860),Fellow,4/06/1840
Huxham; John (1692 - 1768),Fellow,5/04/1739
Huxham; John Corham (fl 1769),Fellow,16/03/1769
Huxley; Hugh Esmor (1924 - 2013),Fellow,24/03/1960
Huxley; Sir; Andrew Fielding (1917 - 2012),Fellow,17/03/1955
Huxley; Sir; Julian Sorell (1887 - 1975),Fellow,17/03/1938
Huxley; Thomas Henry (1825 - 1895),Fellow,5/06/1851
Huygens; Christian (1629 - 1695); Natural Philosopher,Original Fellow,22/06/1663
Hyacinthe; Paul de Saint (1684 - 1746),Fellow,24/10/1728
Hyde; Edward (1609 - 1674); 1st Earl of Clarendon,Fellow,8/02/1665
Hyde; Henry (1638 - 1709); 2nd Earl of Clarendon,Fellow,1/12/1684
Hyde; John (- 1771),Fellow,28/05/1752
Hyett; Benjamin (c 1741 - 1810),Fellow,2/06/1796
Hyett; William Henry (1795 - 1877),Fellow,29/02/1844
Hyman; Anthony Arie,Fellow,17/05/2007
Hymers; John (1803 - 1887),Fellow,31/05/1838
Hynes; Richard Olding,Fellow,16/03/1989
Iain Colin; Prentice,Fellow,09/05/2018
Ibbetson; John (- 1804),Fellow,16/11/1769
Ibbetson; Levett Landon Boscawen (- 1869),Fellow,6/06/1850
Iggo; Ainsley (1924 - 2012),Fellow,16/03/1978
Illing; Vincent Charles (1890 - 1969),Fellow,22/03/1945
Illon; Bernard Germain Etienne de la Ville-sur- (1756 - 1825); Count of Lacepede,Fellow,17/04/1806
Imms; Augustus Daniel (1880 - 1949),Fellow,02/05/1929
Ing; Harry Raymond (1899 - 1974),Fellow,15/03/1951
Ingenhousz; John (1730 - 1799),Fellow,25/05/1769
Ingham; Albert Edward (1900 - 1967),Fellow,22/03/1945
Ingham; Philip William,Fellow,13/05/2002
Ingilby; Sir; John (1758 - 1815),Fellow,7/02/1793
Inglefield; Sir; Edward Augustus (1820 - 1894),Fellow,2/06/1853
Inglis; John (- 1740),Fellow,22/01/1713
Inglis; Sir; Charles Edward (1875 - 1952),Fellow,15/05/1930
Inglis; Sir; Claude Cavendish (1883 - 1974),Fellow,19/03/1953
Inglis; Sir; Robert Harry (1786 - 1855),Fellow,4/03/1813
Ingold; Keith Usherwood,Fellow,15/03/1979
Ingold; Sir; Christopher Kelk (1893 - 1970); Knight Chemist,Fellow,15/05/1924
Ingram; Vernon Martin (1924 - 2006),Fellow,19/03/1970
Ion; Dame; Susan Elizabeth,Fellow,28/04/2016
Iremonger; Joshua (c 1716 - 1804),Fellow,30/04/1747
Irvine; Robin Francis (1950 -),Fellow,11/03/1993
Irvine; Sir; James Colquhoun (1877 - 1952),Fellow,02/05/1918
Irving; Edward (1927 - 2014),Fellow,15/03/1979
Irving; Malcolm,Fellow,15/05/2003
Irwin; George Rankin (1907 - 1998),Foreign Member,25/06/1987
Isaacs; Alick (1921 - 1967),Fellow,17/03/1966
Isaacson; Peter Gershon,Fellow,14/05/2009
Isham; Sir; Justinian (1611 - 1675),Fellow,1/07/1663
Ish-Horowicz; David,Fellow,13/05/2002
Israel; Werner,Fellow,20/03/1986
Israelachvili; Jacob Nissim (1944 - 2018),Fellow,17/03/1988
Issac; Sir; Charles (fl 1692 - 1711),Fellow,30/11/1692
Issigonis; Sir; Alec Arnold Constantine (1906 - 1988),Fellow,16/03/1967
Isted; George (- 1821),Fellow,16/04/1801
Isted; Thomas (1677 - 1731),Fellow,9/11/1698
Italinski; Andre Jarowiewitch (1743 - 1827),Fellow,16/06/1814
Ito; Masao,Foreign Member,18/06/1992
Iversen; Leslie Lars,Fellow,20/03/1980
Ives; Jeremiah (c 1777 - 1829),Fellow,16/12/1819
Ives; John (1751 - 1776),Fellow,25/03/1773
Ivory; Sir; James (1765 - 1842); Knight Mathematician,Fellow,6/04/1815
Jablonski; Daniel Ernest (1660 - 1741),Fellow,11/06/1713
Jack; James Julian Bennett,Fellow,15/05/1997
Jack; Kenneth Henderson (1918 - 2013),Fellow,20/03/1980
Jack; Sir; David (1924 - 2011),Fellow,12/03/1992
Jackson; Cyril (1746 - 1819),Fellow,16/01/1772
Jackson; Derek Ainslie (1906 - 1982),Fellow,20/03/1947
Jackson; Humphry (1717 - 1801),Fellow,19/11/1772
Jackson; James Anthony,Fellow,13/05/2002
Jackson; John (1887 - 1958),Fellow,17/03/1938
Jackson; John (c 1672 - 1724),Fellow,30/11/1694
Jackson; John Hughlings (1835 - 1911),Fellow,6/06/1878
Jackson; Julian (1790 - 1853),Fellow,3/04/1845
Jackson; Richard James,Fellow,18/05/2006
Jackson; Roy,Fellow,11/05/2000
Jackson; Samuel (fl 1798),Fellow,8/11/1798
Jackson; Sir; Henry Bradwardine (1855 - 1929),Fellow,06/06/1901
Jackson; Sir; Herbert (1863 - 1936),Fellow,03/05/1917
Jackson; Stephen Philip,Fellow,15/05/2008
Jackson; William Lawies (1840 - 1917); 1st Baron Allerton,Fellow,5/02/1891
Jackson; Willis (1904 - 1970); Baron Jackson of Burnley,Fellow,19/03/1953
Jacob; Francois (1920 - 2013),Foreign Member,03/05/1973
Jacob; William (c 1762 - 1851),Fellow,23/04/1807
Jacobaeus; Joannes Adolphus (1698 - 1772),Fellow,25/06/1724
Jacobi; Karl Gustav Jacob (1804 - 1851),Foreign Member,6/06/1833
Jacobs; Patricia Ann,Fellow,11/03/1993
Jacobsen; Theodore (- 1772),Fellow,22/06/1727
Jacquier; Francis (1711 - 1788),Fellow,10/12/1741
Jacquin; Nicolas Joseph (1727 - 1817),Fellow,3/04/1788
Jaeger; John Conrad (1907 - 1979),Fellow,19/03/1970
Jago; James (1815 - 1893),Fellow,2/06/1870
Jakeman; Eric,Fellow,15/03/1990
Jallabert; Jean (1712 - 1768),Fellow,13/11/1740
James II (1633 - 1701); King of Great Britain and Ireland,Royal Fellow,9/01/1665
James; Anthony Trafford (1922 - 2006),Fellow,17/03/1983
James; Ioan Mackenzie,Fellow,21/03/1968
James; Michael Norman George,Fellow,16/03/1989
James; Reginald William (1891 - 1964),Fellow,17/03/1955
James; Sir; Henry (1803 - 1877); Knight Director General of the Ordnance Survey,Fellow,9/06/1848
James; Sir; William (c 1721 - 1783),Fellow,30/03/1775
James; Sydney Price (1870 - 1946),Fellow,07/05/1931
James; William (- 1786),Fellow,9/04/1767
James; William Owen (1900 - 1978),Fellow,20/03/1952
Jameson; Graeme John,Fellow,09/05/2018
Jameson; Guy Antony,Fellow,09/03/1995
Jameson; Robert (1774 - 1854),Fellow,25/05/1826
Jamison; Robin Ralph (1912 - 1991),Fellow,20/03/1969
Janssen; Pierre Jules Cesar (1824 - 1907),Foreign Member,8/04/1875
Japp; Francis Robert (1848 - 1925),Fellow,4/06/1885
Jardine; Lisa Anne (1944 - 2015),Honorary Fellow,30/04/2015
Jardine; Sir; William (1800 - 1874),Fellow,7/06/1860
Jarrett; William Fleming Hoggan (1928 - 2011),Fellow,20/03/1980
Jarvis; Paul Gordon,Fellow,15/05/1997
Jattica; Jacobus (fl 1736),Fellow,12/02/1736
Jaucourt; Louis de (1704 - 1780),Fellow,8/01/1756
Jeans; Sir; James Hopwood (1877 - 1946); Knight Physicist and Mathematician,Fellow,03/05/1906
