Balasubramanian; Shankar,Fellow,19/04/2012
Balbus; Stephen Andrew,Fellow,28/04/2016
Baldini; Giovanni Antonio (1654 - 1725); Count,Fellow,29/01/1713
Baldwin; Christian Adolphus (1632 - 1682),Fellow,8/02/1677
Baldwin; John Evan (1931 - 2010),Fellow,14/03/1991
Baldwin; Roger (c 1717 - 1801),Fellow,18/12/1760
Baldwin; Sir; Jack Edward (1938 - 2020),Fellow,16/03/1978
Baldwin; Stanley (1867 - 1947); 1st Earl Baldwin of Bewdley,Statute 12,03/11/1927
Bale; Charles (1692 - 1730),Fellow,30/11/1719
Balfour; Arthur James (1848 - 1930); 1st Earl of Balfour,Fellow,12/01/1888
Balfour; Francis Maitland (1851 - 1882),Fellow,6/06/1878
Balfour; Henry (1863 - 1939),Fellow,15/05/1924
Balfour; John Hutton (1808 - 1884),Fellow,5/06/1856
Balfour; Sir; Isaac Bayley (1853 - 1922),Fellow,12/06/1884
Balfour; Thomas Graham (1813 - 1891),Fellow,3/06/1858
Ball; John (1818 - 1889),Fellow,4/06/1868
Ball; Keith Martin,Fellow,02/05/2013
Ball; Peter (c 1638 - 1675),Original Fellow,20/05/1663
Ball; Sir; John Macleod,Fellow,16/03/1989
Ball; Sir; Robert Stawell (1840 - 1913),Fellow,12/06/1873
Ball; Valentine (1843 - 1895),Fellow,8/06/1882
Ballard; Edward (1820 - 1897),Fellow,6/06/1889
Balle; Robert (- 1733),Fellow,30/11/1708
Balle; William (c 1627 - 1690),Founder Fellow,28/11/1660
Balls; William Lawrence (1882 - 1960),Fellow,03/05/1923
Balmain; Allan,Fellow,30/04/2015
Balme; Edward (- 1823),Fellow,12/03/1801
Balmford; Andrew,Fellow,19/05/2011
Baltimore; David,Foreign Member,25/06/1987
Baly; Edward Charles Cyril (1871 - 1948),Fellow,06/05/1909
Baly; William (1814 - 1861),Fellow,15/04/1847
Bamber; John (c 1667 - 1753),Fellow,11/12/1718
Bamford; Clement Henry (1912 - 1999),Fellow,19/03/1964
